20230722,0,18:15,717293,CHA,MIN
20230722,0,20:07,717295,HOU,OAK
20230722,0,18:15,717296,ATL,MIL
20230722,0,20:07,717297,PIT,ANA
20230722,0,17:10,717299,SDN,DET
20230722,0,15:10,717300,BAL,TBA
20230722,0,15:10,717301,TOR,SEA
20230722,0,18:10,717302,PHI,CLE
20230722,0,15:10,717303,ARI,CIN
20230722,0,12:05,717304,KCA,NYA
20230722,0,15:05,717305,LAN,TEX
20230722,0,12:10,717306,COL,MIA
20230722,0,18:05,717307,SFN,WAS
20230722,0,13:20,717308,SLN,CHN
20230722,0,18:10,717309,NYN,BOS
